chrom	start	end	name	eigval1	eigval2	eigval3
chr21_pat	0	7956264	chr21_pat	21.476904838874106	11.921432548885672	-9.107388536152078
chr22_pat	0	5320397	chr22_pat	12.647659576674249	7.224111062825331	-5.871502588878444
chr23_pat	0	6983608	chr23_pat	26.898039962624377	-15.855423999237887	13.789240963585444
chr24_pat	0	7804404	chr24_pat	25.456473673158353	14.028730686647084	-10.209172795650295
chr25_pat	0	6891618	chr25_pat	43.204846732989886	-26.817822092670603	25.931761935067374
chr26_pat	0	7010313	chr26_pat	17.2341863860428	7.944228910984285	-7.35358451873969
chr27_pat	0	5914140	chr27_pat	19.787233975523616	11.129943663385813	-8.602018414995253
chr28_pat	0	6369381	chr28_pat	13.181111208423903	8.745236712413847	-6.788175833109954
chr29_pat	0	6145158	chr29_pat	30.727602685848765	-22.031842356094728	21.893200525608638
chr30_pat	0	9417815	chr30_pat	40.37394023652707	-25.483223757712473	24.839017682219794
chr31_pat	0	5343098	chr31_pat	-40.42441553577102	37.74095769329368	26.917051316419194
chr32_pat	0	5573168	chr32_pat	-22.029791203142544	19.809295049521793	18.236142451753505
chr33_pat	0	4788276	chr33_pat	23.18627664123107	-22.95861666464599	17.80435607691697
chr34_pat	0	5771162	chr34_pat	27.642509600846434	-24.00057279442622	21.681488386542828
chr35_pat	0	4908640	chr35_pat	10.620933141064121	-8.427565881062435	-6.0049598044292125
chr36_pat	0	5017237	chr36_pat	25.723955299943903	-17.86809939413072	-11.870753981704496
chr37_pat	0	5977964	chr37_pat	28.729166647091574	-22.05814962923096	20.336647409606822
chr1_mat	0	115909749	chr1_mat	673.8836274959903	227.5900495105608	-207.97912305624226
chr1A_mat	0	72089520	chr1A_mat	420.1141651313394	-158.70663687451622	141.73358326265458
chr2_mat	0	152518735	chr2_mat	140.4717259336327	40.893829816174645	33.2434470863077
chr3_mat	0	115612305	chr3_mat	612.4089472280816	207.75303767590614	-189.61404106440062
chr4_mat	0	73776267	chr4_mat	410.29940079213503	126.94241338527611	97.74247729878417
chr4A_mat	0	19545315	chr4A_mat	97.77697682249388	31.742164329674324	20.93371781509587
chr5_mat	0	65033001	chr5_mat	350.733170305933	-116.5117397334997	110.59022117869115
chr6_mat	0	36968704	chr6_mat	192.45487941780192	55.64510163109212	-38.701187245289155
chr7_mat	0	39422672	chr7_mat	188.48543887291024	55.302177307981836	44.04368678131135
chr8_mat	0	32653297	chr8_mat	166.53874760584347	49.476412177742375	35.87541192131939
chr9_mat	0	26132161	chr9_mat	136.37188734750134	38.81251778481187	-24.27229078481144
chr10_mat	0	20920522	chr10_mat	88.86987869183996	34.24256934173213	23.96227955871828
chr11_mat	0	21676805	chr11_mat	102.86875261990633	36.96697229633951	-29.075178049422657
chr12_mat	0	20824288	chr12_mat	96.12906391046643	29.084662103887602	-19.838316702560256
chr13_mat	0	18440361	chr13_mat	96.97370175370689	33.450088029528395	-23.613606757747338
chr14_mat	0	16411571	chr14_mat	81.59454956178074	31.325177369330373	-26.473976991962896
chr15_mat	0	13831355	chr15_mat	56.03612699939046	19.579009273040338	-14.123676821009376
chr16_mat	0	5740876	chr16_mat	34.10808702279729	-20.904510641940682	17.72704549459622
chr17_mat	0	11378085	chr17_mat	47.97192181445193	27.517804022718263	-14.011348792278344
chr18_mat	0	11233222	chr18_mat	47.85573069426507	19.108779922698254	-15.29326589377014
chr19_mat	0	11169410	chr19_mat	22.88917014074133	-8.693673537645118	8.692263411731934
chr20_mat	0	15459785	chr20_mat	67.04614478120318	20.661655527310334	-15.751084949069249
chr21_mat	0	8001925	chr21_mat	22.318811320106086	11.690578742548215	-9.637058528270055
chr22_mat	0	5052704	chr22_mat	12.305622869050321	7.40939062214343	-6.472407400177245
chr23_mat	0	6987744	chr23_mat	27.77444201624063	-15.98132095971652	13.749387728521471
chr24_mat	0	7809384	chr24_mat	23.641544180782834	14.555854618251908	-11.063713201389378
chr25_mat	0	8199455	chr25_mat	47.266556165980965	41.682652076913335	-38.198261938241636
chr26_mat	0	6902691	chr26_mat	17.16341758706728	7.724699141097099	-7.119868311766872
chr27_mat	0	5843241	chr27_mat	20.800843609122435	11.35634774102366	-8.941966419646137
chr28_mat	0	6367150	chr28_mat	12.390670414940884	9.634048930467918	-6.868999316805715
chr29_mat	0	5689316	chr29_mat	24.497105439683345	-21.961329777837957	18.637620879690648
chr30_mat	0	10075530	chr30_mat	42.32406454319157	-27.36939664629427	23.247513305374813
chr31_mat	0	5620948	chr31_mat	-33.1646695478648	30.54472882493402	24.047598488939908
chr32_mat	0	5583733	chr32_mat	17.453224031347613	15.857981277061716	-13.425476551686657
chr33_mat	0	4246341	chr33_mat	17.474545898254913	-15.236316351375843	-12.124794381873045
chr34_mat	0	4456870	chr34_mat	-14.783762052314163	14.392794000994577	13.586975989522658
chr35_mat	0	4884911	chr35_mat	3.2905745237318738	-2.3970533756075354	-1.9261102351817816
chr36_mat	0	4818805	chr36_mat	26.14632022346062	-17.52611282243764	12.003785390444976
chr37_mat	0	7863776	chr37_mat	37.73088634593181	-25.399439321930334	16.84147548798386
chrW_mat	0	33777440	chrW_mat	129.28305419195556	45.3250598300159	-26.565757262514182
chrZ_pat	0	82218670	chrZ_pat	460.4062147312228	145.7283408405654	129.01278158684687
