chrom	start	end	weight	E1	E2	E3
chr1_pat	5900000	5950000	0.020090806091240962	0.5543015244676763	0.13573269326533868	0.04845731920328712
chr1_pat	5950000	6000000	0.020728731719769456	0.5592378759618565	0.4030789367373237	-0.26165568533700834
chr1_pat	6000000	6050000	0.020717069258136163	0.7334697739919372	0.5511924977397844	-0.1610651381220023
chr1_pat	6050000	6100000	0.021214865853552107	0.6245245077352727	0.2085978024066718	0.021910620378221193
chr1_pat	6100000	6150000	0.020141718623649343	0.7783653737407624	0.5143296224488213	-0.33060569266745876
chr1_pat	6150000	6200000	0.02078126879106556	0.7010292558397904	0.26976735714194494	-0.07248693392718235
chr1_pat	6200000	6250000	0.0210581035232391	0.5900041521961238	0.09631461037661153	-0.10109031945488724
chr1_pat	6250000	6300000	0.0200257488913584	0.652845229029987	0.6582901490256523	-0.46874793580285923
chr1_pat	6300000	6350000	0.021967620121029468	0.7055884332193967	0.6604161995602654	-0.2678937515638294
chr1_pat	6350000	6400000	0.019363538357084945	0.7071897644717257	0.8970707415915952	-0.5529000818661364
chr1_pat	6400000	6450000	0.020352816873079875	0.7417257288091301	0.45109859607810104	-0.3988298091747595
chr1_pat	6450000	6500000	0.019921248639104522	0.6981193071405134	0.46766303818138355	-0.035399806214619856
chr1_pat	6500000	6550000	0.01989579084802549	0.7099604264403413	0.4740030105769174	0.16427293664855577
chr1_pat	6550000	6600000	0.01886710371677667	0.7164845771185799	0.8594873117678197	0.03999614851119567
chr1_pat	6600000	6650000	0.020450447050090387	0.622633574263852	0.2541942595740979	0.08039835273103355
chr1_pat	6650000	6700000	0.02197773112331892	0.6369478258040856	0.5568426963574125	-0.021817908158981738
chr1_pat	6700000	6750000	0.020219797138861	0.651934918398492	0.07988685161245646	-0.25009130393021894
chr1_pat	6750000	6800000	0.019767106651920767	0.6358846710410607	0.5482309910602873	0.004436015579849234
chr1_pat	6800000	6850000	0.021133624544239275	0.553742340397547	0.12639249179052148	-0.17815184069901588
chr1_pat	6850000	6900000	0.019769931492816663	0.604176056238263	0.5608845013630248	0.1784560348893172
chr1_pat	6900000	6950000	0.020032476433638483	0.5973671485390678	0.24737842454832787	-0.2221470883875652
chr1_pat	6950000	7000000	0.018689017792387668	0.7234724624310964	0.4716305741942121	0.06809149820169234
chr1_pat	7000000	7050000	0.01989834197461312	0.6522857033633208	0.48171067768121784	-0.30833426916023515
chr1_pat	7050000	7100000	0.01936842036940262	0.8051662556725888	0.7995957049560092	0.10161478954777407
chr1_pat	7100000	7150000	0.020110418458587288	0.6463643195384606	0.20406956965409884	0.25476889916063594
chr1_pat	7150000	7200000	0.01904005997901014	0.6636200657407387	0.2676902798646005	0.22322006526200835
chr1_pat	7200000	7250000	0.01987524847608773	0.5789086156427613	0.6046347631516534	0.022440182494829007
chr1_pat	7250000	7300000	0.0208001262715292	0.6614954663883045	0.34219112635796195	0.0031910962880188727
chr1_pat	7300000	7350000	0.019610251614394923	0.5896678383873785	0.21094372198881073	-0.08568164264995087
chr1_pat	7350000	7400000	0.02025710182477527	0.6716047925969837	0.5391910517178595	0.021883152227976193
chr1_pat	7400000	7450000	0.018794437496701625	0.5644192972329968	0.19358479949256377	-0.07175856403207001
chr1_pat	7450000	7500000	0.01943349509035641	0.65249343535449	0.2368072700491209	-0.02901892037895483
chr1_pat	7500000	7550000	0.02111244996258591	0.6848915261439057	0.34102989005829487	-0.238912139011012
chr1_pat	7550000	7600000	0.019014878723301525	0.6328447091577579	0.5375635049477402	-0.08434544282879163
chr1_pat	7600000	7650000	0.022369158787109374	0.4643174684752816	-0.2541334853005833	-0.204750553653089
chr1_pat	7650000	7700000	0.021722347794261496	0.4180267011742596	-0.2970255581882364	-0.11493116232948458
chr1_pat	7700000	7750000	0.02485395930619282	0.5658401075653167	-0.13489192554529264	-0.03377444411294394
chr1_pat	7750000	7800000	0.019441722913644804	0.002552068748114694	-0.2994173037789253	-0.049936155078797485
chr1_pat	7800000	7850000	0.022541219867625698	0.10936189720681193	-0.06905362487459306	0.1074559031596959
chr1_pat	7850000	7900000	0.02304403416301942	0.42690199861499245	0.10332656021896978	-0.33390535434101337
chr1_pat	7900000	7950000	0.021198605337711396	0.5860108327546217	0.06218253381046334	-0.26147424854121315
chr1_pat	7950000	8000000	0.023005817336229806	0.5119176913780883	0.09743715305307593	0.007469442293757773
chr1_pat	8000000	8050000	0.022500507235705118	0.56050751047864	0.37133665340098665	-0.06035152791460911
chr1_pat	8050000	8100000	0.02316281448847994	0.6336272568286404	0.07711258915800497	-0.22876868599392558
chr1_pat	8100000	8150000	0.026024742696718145	0.31978920601814614	0.366915672110533	-0.3443967842239872
chr1_pat	8150000	8200000	0.021257238548573403	0.7206716759614891	0.3972717637063046	-0.17451411588582533
chr1_pat	8200000	8250000	0.02226323201888068	0.46712952951979203	0.24059575537322914	0.04041152665588038
chr1_pat	8250000	8300000	0.02183324189238204	0.5693035815139657	0.4652921852827684	-0.12836279602843073
chr1_pat	8300000	8350000	0.020503257515132732	0.6815268545099216	0.3800107928885607	-0.036955168284267
chr1_pat	8350000	8400000	0.02416379919762807	0.43814160826543475	0.3238485848393218	0.04789099356322278
chr1_pat	8400000	8450000	0.02189899505871689	0.5240857255106095	0.22441446819358282	-0.37369394997905286
chr1_pat	8450000	8500000	0.020601659832516144	0.30498793173126104	-0.23985224418257947	0.06219371662816968
chr1_pat	8500000	8550000	0.02049686446946279	0.09258290808968443	-0.36687542957242464	-0.14781229148705752
chr1_pat	8550000	8600000	0.02070042394830149	-0.32781432930117527	-0.708832737251311	-0.28514438914985923
chr1_pat	8600000	8650000	0.02576832457000753	0.2971225315298354	-0.48267912819185416	0.006320748118208787
chr1_pat	8650000	8700000	0.024953946707398138	0.4006127514600433	-0.22247006962280919	-0.1773885401959922
chr1_pat	8700000	8750000	0.023367001925862534	0.28999919305438393	-0.2980384443050123	-0.006865729893980928
chr1_pat	8750000	8800000	0.022970381988863822	-0.14715342891304298	-0.6617922266539207	-0.25694183540169574
chr1_pat	8800000	8850000	0.024538550358729667	-0.16902532084216476	-1.0042378974655521	-0.6833028455349294
chr1_pat	8850000	8900000	0.023288729544886453	0.1553451088275499	-0.7858728068020397	-0.25892480231945986
chr1_pat	8900000	8950000	0.024355419694736306	0.10794548447792131	-0.6510049309944875	-0.17348308549342825
chr1_pat	8950000	9000000	0.02256505072598138	0.27549340275178447	-0.5357118163788135	-0.0004358174232195269
chr1_pat	9000000	9050000	0.02473417634989521	-0.25778569501213483	-0.7922184893725027	-0.07206073858430519
chr1_pat	9050000	9100000	0.016863701484651376	-1.364117714862229	-0.7566441437721476	-1.2787835158107306
chr1_pat	9100000	9150000	0.02150203985310673	0.2399734206910579	-0.16885024074621519	0.1553303961770512
chr1_pat	9150000	9200000	0.021586243550243113	0.47680467094215523	0.054659975494313166	0.0734711070319879
chr1_pat	9200000	9250000	0.023272070341295574	0.6430497395778756	0.5688834867650978	-0.22779428415865619
chr1_pat	9250000	9300000	0.025089924916294214	0.5320829163780958	0.1999780385278665	0.25451303584097196
chr1_pat	9300000	9350000	0.020720513222959848	0.49439363962191285	0.15761638778287312	0.11377093013133863
chr1_pat	9350000	9400000	0.020733300821193693	0.5476262074302854	-0.023175938502951368	0.159341301179719
chr1_pat	9400000	9450000	0.02330953534027044	0.4204562242440838	0.23672546461139354	0.1338496039188102
chr1_pat	9450000	9500000	0.020918593933820843	0.570401117678138	0.05035905025822102	0.16926244065402027
chr1_pat	9500000	9550000	0.021905905442316895	0.6304208531420006	0.4000212251426562	0.0018941038554648507
chr1_pat	9550000	9600000	0.023063695609448896	0.6244653567966069	0.43283676783832287	-0.02722887241503774
chr1_pat	9600000	9650000	0.026160258405184433	0.5423737226974791	0.5089090530929113	0.13633364874917164
chr1_pat	9650000	9700000	0.01979689300724102	0.4115374696872947	0.21990356832741753	0.017451028672709246
chr1_pat	9700000	9750000	0.02212420775551586	0.44736026101042325	0.022587746274283425	0.1140698433829935
chr1_pat	9750000	9800000	0.020627999648349847	0.4265969872956829	0.20713439100338177	0.08098556774148336
chr1_pat	9800000	9850000	0.02062083219471315	0.33831885095072567	0.0590157978983585	-0.17015080931545662
chr1_pat	9850000	9900000	0.022556946925693197	0.5934675717294617	0.20499242926847508	-0.13147454793694258
chr1_pat	9900000	9950000	0.021018720862272133	0.4654424871693183	0.16236338119215185	-0.11586974528374015
chr1_pat	9950000	10000000	0.02197158809812799	0.5501022847100384	0.2180921396476741	-0.07565197086214696
chr1_pat	10000000	10050000	0.02342219691134303	0.4448703239067379	0.45081826203465947	0.04987952761949254
chr1_pat	10050000	10100000	0.02683507208787335	0.4467686851431195	0.01666518741460671	0.04088209288441495
chr1_pat	10100000	10150000	0.024569823911386096	0.5207709000122609	0.2829989554796324	-0.06096950924509477
chr1_pat	10150000	10200000	0.02472054808715156	0.5651661233863626	0.346517800332361	-0.05479661983463762
chr1_pat	10200000	10250000	0.021622679731930775	0.5607920059071609	0.160101548913947	0.15434305887788694
chr1_pat	10250000	10300000	0.022237439856084527	0.5408432490874924	0.47303823826436137	-0.18157480561206105
chr1_pat	10300000	10350000	0.023422981395220584	0.5847200327269522	0.27433922966828206	0.00044558403781622157
chr1_pat	10350000	10400000	0.026198534756138786	0.5173914915749781	-0.14852472914830117	0.17054296152875487
chr1_pat	10400000	10450000	0.024368034922511744	0.6181732133427335	0.4808053036532996	-0.11467019345322285
chr1_pat	10450000	10500000	0.025564737656788603	0.43574213186750177	0.12973038033458575	0.05987539171200588
chr1_pat	10500000	10550000	0.02392334122511281	0.6723629939357149	0.2933486016991387	-0.23881708671910148
chr1_pat	10550000	10600000	0.02186808779575391	0.5513338181923406	0.20074522239988982	-0.21254184858115382
chr1_pat	10600000	10650000	0.022020209735975977	0.5341275956035215	0.09768821143970004	-0.007612649878865524
chr1_pat	10650000	10700000	0.021909835951056503	0.5537276194836522	0.22708687091887325	0.29896915610730795
chr1_pat	10700000	10750000	0.023795898099684576	0.5545607887726539	0.525411854463934	0.19759633308981003
chr1_pat	10750000	10800000	0.022369464502549445	0.6134872965187698	0.5708113093068647	-0.13573987304939542
chr1_pat	10800000	10850000	0.021470281687851457	0.5112387990879939	0.30956308672205196	0.0848371107940811
chr1_pat	10850000	10900000	0.022717452885423296	0.48568982061305715	0.3214756850987923	0.35966451142976286
chr1_pat	10900000	10950000	0.021479108702917776	0.5370669326543959	0.2672971752543745	-0.07024769735142435
chr1_pat	10950000	11000000	0.019366756956078247	0.5981804193518961	0.4160401935925294	0.06195143589997543
chr1_pat	11000000	11050000	0.020990851764734676	0.660824580568733	0.5169267287174559	0.042581922496373346
chr1_pat	11050000	11100000	0.021446662143929936	0.5101576148388872	0.2007087652410005	-0.23272757808261763
chr1_pat	11100000	11150000	0.020537525550102232	0.5981930548158468	0.283152789256725	0.16797593881021866
chr1_pat	11150000	11200000	0.02581636889394512	0.6122859353794015	0.6975714969297231	0.11037710343415612
chr1_pat	11200000	11250000	0.01960845684771269	0.5783082654177069	0.15337991895673606	0.0018286520353211434
chr1_pat	11250000	11300000	0.021800856722802055	0.5897167627668458	0.33817352112558297	0.19295425722904627
chr1_pat	11300000	11350000	0.022555528659145185	0.5928411737067006	0.3896479975705825	0.1720125130801282
chr1_pat	11350000	11400000	0.018581328571252956	0.5017115538521525	0.24249304899518848	-0.045458271381050526
chr1_pat	11400000	11450000	0.0189916998180831	0.494324515074939	0.13164121079144198	0.16970374614948938
chr1_pat	11450000	11500000	0.020267501773586768	0.6891249256665101	0.4051031695985045	0.07764421569707397
chr1_pat	11500000	11550000	0.01952780802695173	0.5171351374595825	0.2924909432742633	0.20797056779200593
chr1_pat	11550000	11600000	0.02129084666064904	0.5830604589654043	0.45423987238021285	0.009258468620108975
chr1_pat	11600000	11650000	0.026033521156200865	0.3452895025353417	0.18969595695314995	-0.1688013252842713
chr1_pat	11650000	11700000	0.023327852131373908	0.4407332647628053	0.1681368960929971	0.1534896767907363
chr1_pat	11700000	11750000	0.021512786824768457	0.3230579586484565	0.09939484648577641	0.02036661174862003
chr1_pat	11750000	11800000	0.023880339314568975	-0.10166712663588882	0.09908149898287337	-0.012552698357087602
chr1_pat	11800000	11850000	0.01992707671108457	-0.212083595978884	0.035318271246617516	-0.4696674492091454
chr1_pat	11850000	11900000	0.02096544749605507	0.51701132189423	0.12263597010541724	-0.13368015322463314
chr1_pat	11900000	11950000	0.024411317234456366	0.4366391258944226	0.06698258706095293	-0.11805167130430416
chr1_pat	11950000	12000000	0.02185247845276085	0.6148802382419706	0.4313648198014625	-0.039638862239332
chr1_pat	12000000	12050000	0.022653044291737583	0.4701108487388784	0.1869587049324851	0.3857816152503297
chr1_pat	12050000	12100000	0.023865191649662085	0.5125265931601848	0.11299986348345739	0.1644372055882725
chr1_pat	12100000	12150000	0.02435638460485434	0.48253560088403546	0.2175612407449451	0.2696784462764638
chr1_pat	12150000	12200000	0.020670213162211903	0.6122042592522094	0.24816710896318073	0.03841753557860411
chr1_pat	12200000	12250000	0.02327469768282528	0.6709835319327533	0.386041460817631	0.2897923918772781
chr1_pat	12250000	12300000	0.020971488600459685	0.5353872974664415	0.33163017023814356	0.0936128152184592
chr1_pat	12300000	12350000	0.022843839170308324	0.424486468608866	0.0626570863536133	0.35382581041272076
chr1_pat	12350000	12400000	0.02031912963809423	0.6449613656730336	0.24979981225705694	-0.07076326306176847
chr1_pat	12400000	12450000	0.023656505864898578	0.47474034274059757	0.30191038384301017	0.13262670252099867
chr1_pat	12450000	12500000	0.023141574389941588	0.4876761575091689	0.5418443539604509	0.24100259143940064
chr1_pat	12500000	12550000	0.023755165370265084	0.5512427237562182	0.08466650981823791	-0.07944573294185987
chr1_pat	12550000	12600000	0.02397632777213019	0.4367116654517371	0.2754019966801178	0.13573771933797085
chr1_pat	12600000	12650000	0.025024348619411746	0.6803533230161606	0.40413207758615344	0.12204741969039763
chr1_pat	12650000	12700000	0.02235365593091107	0.5575892988907415	0.32977529609124195	0.1760655937150657
chr1_pat	12700000	12750000	0.020916577344421716	0.3766648823205905	0.03398253517711195	0.028067489148511787
chr1_pat	12750000	12800000	0.0238566578483939	0.5159422858803241	0.44117093353749226	-0.1751232296883734
chr1_pat	12800000	12850000	0.023240742905111016	0.4230333675901849	0.12916814411466973	-0.107201179744178
chr1_pat	12850000	12900000	0.021783477112064232	0.565069872279762	0.5087744129863786	-0.049529998584639336
chr1_pat	12900000	12950000	0.019800267849877293	0.520785964451747	0.1063681850340246	-0.09740521042581551
chr1_pat	12950000	13000000	0.026346420736518817	0.611168967436296	0.22176530966576793	0.12156273960495938
chr1_pat	13000000	13050000	0.02372350704389872	0.4881899089108937	0.19228281847488166	0.19940932330027789
chr1_pat	13050000	13100000	0.024177296409074567	0.527647360279072	0.24371520832654942	0.19561061070543356
chr1_pat	13100000	13150000	0.02656950780109493	0.5673076159640421	0.3262113260441295	-0.026019508532590146
chr1_pat	13150000	13200000	0.02322767799955613	0.49523414278626926	0.2810474141401023	-0.02754918408685803
chr1_pat	13200000	13250000	0.022974743789266137	0.5571805374364872	0.5781056357880046	0.16982813304013109
chr1_pat	13250000	13300000	0.022035867794071438	0.4288104372106459	0.21834943442004578	0.23071458874273676
chr1_pat	13300000	13350000	0.026560761638889433	0.46167472767388035	0.09352941446458414	-0.006641296396717564
chr1_pat	13350000	13400000	0.026280031497012097	0.5639754658202579	0.5688451296567464	0.24856321987547775
chr1_pat	13400000	13450000	0.026179644897533366	0.4278327186211409	0.09088066595415904	0.18671406687035602
chr1_pat	13450000	13500000	0.026760319130095505	0.40438659832981977	0.224889963028522	0.09401191758871366
chr1_pat	13500000	13550000	0.02551835183022113	0.4680832841869586	0.16477736492534373	0.03057718182634704
chr1_pat	13550000	13600000	0.025523730564206967	0.40272878056093314	0.3697892646544659	-0.05001827491159104
chr1_pat	13600000	13650000	0.02489568959888544	0.5193670581470665	0.055329325360979335	0.09100865272325792
chr1_pat	13650000	13700000	0.027494613049616378	0.41971991801623804	-0.24659642398556897	-0.10548064041957127
chr1_pat	13700000	13750000	0.02727420817883617	0.22859233124051806	-0.4614496520729086	0.1373655332905302
chr1_pat	13750000	13800000	0.02088173041720076	-0.3318780064737	-0.4292316643953664	-0.035242326171719025
chr1_pat	13800000	13850000	0.020909848375215596	-0.22636443461534644	-0.6938136760220908	0.13674649414561985
chr1_pat	13850000	13900000	0.02288263987487322	0.33780824918400715	-0.20163624637301128	0.059549029916697235
chr1_pat	13900000	13950000	0.0244997254291101	0.40757670288375275	0.0016281433909613357	-0.09759167032891561
chr1_pat	13950000	14000000	0.024638722048967613	0.3320307590743025	-0.08898585952843754	0.13381728581455898
chr1_pat	14000000	14050000	0.030549752525883354	0.266895521166359	-0.14146011296541372	0.0007570334524301066
chr1_pat	14050000	14100000	0.027318728574506734	-0.04299051684736408	-0.6088658498297599	-0.12519182178257207
chr1_pat	14100000	14150000	0.017110460383091063	-1.1280414040230786	0.05543102532852299	-0.1575505546527846
chr1_pat	14150000	14200000	0.02412831175342916	-0.7204186744019122	-0.42698247989263305	-0.16965720883761617
chr1_pat	14200000	14250000	0.022291615638211477	-1.5217672961637831	0.3238065438726142	-0.7219429614634458
chr1_pat	14250000	14300000	0.030960712080250554	-0.5531735563049426	-0.41165777487300853	-0.010910040230542739
chr1_pat	14300000	14350000	0.02665764630572517	-1.3359984356665715	-0.004549665610431379	-0.3405128638547205
chr1_pat	14350000	14400000	0.02693936572986481	-0.7824031028819005	-0.45391582279435	-0.18472079011063833
chr1_pat	14400000	14450000	0.031443517488542044	-0.4556002246762741	-0.44851160830424625	-0.25134033678644807
chr1_pat	14450000	14500000	0.030487996342434213	-0.2199222339539354	-0.41465384254290183	-0.02363830258733884
chr1_pat	14500000	14550000	0.033595952388589534	-0.11998800904604934	-0.7784576167579399	0.22661624659472546
chr1_pat	14550000	14600000	0.031051324118694285	-0.19720847053063245	-0.6656838071904136	-0.10023351542815236
chr1_pat	14600000	14650000	0.028829521861228526	-0.059835761604792294	-0.08620818628459247	0.05802751414038956
chr1_pat	14650000	14700000	0.03138690339520485	-0.051575217483117705	-0.8136383332962983	0.3992353112719581
