chrom	start	end	name	eigval1	eigval2	eigval3
chr26_mat	0	6902691	chr26_mat	282.4007050540469	-163.88022511731066	161.88225872916988
chr27_mat	0	5843241	chr27_mat	279.3032464678328	198.84541651852504	-185.71457893719332
chr28_mat	0	6367150	chr28_mat	225.7597608799639	156.14816451977168	-152.7325286616595
chr29_mat	0	5689316	chr29_mat	-388.6313817965169	388.4910972669237	-374.8692176028331
chr30_mat	0	10075530	chr30_mat	508.9965983446483	-464.17175378374475	457.4180705333616
chr31_mat	0	5620948	chr31_mat	378.17957330652507	-325.9719986965922	284.4313142606682
chr32_mat	0	5583733	chr32_mat	370.75164349176157	-364.8174131047582	353.8815344713803
chr33_mat	0	4246341	chr33_mat	-306.83712028142304	298.74736162486863	287.63411737711914
chr34_mat	0	4456870	chr34_mat	-331.0589268521399	327.47122582101935	320.1944128213845
chr35_mat	0	4884911	chr35_mat	51.909189001799774	-50.76969019903309	-47.69830267680544
chr36_mat	0	4818805	chr36_mat	310.33089785408794	266.1651125838507	-265.3401300589877
chr37_mat	0	7863776	chr37_mat	517.8477424352178	-504.6747161798352	-492.0731759838766
chrW_mat	0	33777440	chrW_mat	1387.684396567387	699.3576345872857	-588.7385938885277
chrZ_pat	0	82218670	chrZ_pat	4807.209610178397	2105.699830803921	1793.6509935329832
