chrom	start	end	name	eigval1	eigval2	eigval3
chr22_pat	0	5320397	chr22_pat	87.628326806443	60.153515962395815	-49.93687732230041
chr23_pat	0	6983608	chr23_pat	156.6877814945327	97.22696248402274	-92.35871867369902
chr24_pat	0	7804404	chr24_pat	150.22432305605915	92.88628723082729	-81.35505523301623
chr25_pat	0	6891618	chr25_pat	255.6892127872115	-233.68835981616678	228.68472521046937
chr26_pat	0	7010313	chr26_pat	134.93052527880135	61.53008561994286	-60.007044546018825
chr27_pat	0	5914140	chr27_pat	130.96567284328083	87.02411892764853	-67.59576507176155
chr28_pat	0	6369381	chr28_pat	100.44649608115259	61.113125755691954	-50.790949018246096
chr29_pat	0	6145158	chr29_pat	-189.50022244708077	188.1160542049684	185.64203564701842
chr30_pat	0	9417815	chr30_pat	236.5299812689599	183.9311179838548	-177.2426658042121
chr31_pat	0	5343098	chr31_pat	-223.93745729968654	222.3205154978224	205.51293662766037
chr32_pat	0	5573168	chr32_pat	-178.83067886529892	174.55242514910847	-161.45465356992582
chr33_pat	0	4788276	chr33_pat	222.62870285552617	-208.80305468989607	-190.04548404005425
chr34_pat	0	5771162	chr34_pat	-207.05877309202208	-203.2960747163861	202.20371375517803
chr35_pat	0	4908640	chr35_pat	25.70686153526752	-23.982629228424	22.562362630961804
chr36_pat	0	5017237	chr36_pat	149.12159926015494	-125.88675088217576	124.26563964838415
chr37_pat	0	5977964	chr37_pat	179.445480405539	-176.01853960122628	175.25135663764883
chr1_mat	0	115909749	chr1_mat	3465.4773376121593	1559.6143020745362	1387.5766577120714
chr1A_mat	0	72089520	chr1A_mat	2205.318589867275	962.1602259835264	886.110213097091
chr2_mat	0	152518735	chr2_mat	743.0296943583025	308.0221779700923	260.8013533101055
chr3_mat	0	115612305	chr3_mat	3238.55608364335	1469.0223380537307	1187.5623154919438
chr4_mat	0	73776267	chr4_mat	2121.986167825277	897.1844970308073	714.2855947555087
chr4A_mat	0	19545315	chr4A_mat	536.0072925512735	235.60118927498155	-154.38050671820648
chr5_mat	0	65033001	chr5_mat	1901.2357856715896	771.9275046623177	765.1011606139298
chr6_mat	0	36968704	chr6_mat	1022.6335847369029	399.9389231889792	263.21257704744505
chr7_mat	0	39422672	chr7_mat	1031.3910992383558	401.78584951966803	309.3146861282245
chr8_mat	0	32653297	chr8_mat	883.7511047314686	354.2697352040003	-246.6423019800215
chr9_mat	0	26132161	chr9_mat	721.8277419193669	286.89844632601336	-199.24106807584712
chr10_mat	0	20920522	chr10_mat	534.7513276243445	228.4153354908919	185.48841442910424
chr11_mat	0	21676805	chr11_mat	543.065871778225	263.1072438230214	-262.39213485887524
chr12_mat	0	20824288	chr12_mat	541.4158467633812	223.02363857800057	168.86245674210198
chr13_mat	0	18440361	chr13_mat	511.4503256118384	243.15928044251518	-179.19920643207212
chr14_mat	0	16411571	chr14_mat	455.22210268420264	220.59874317778022	175.82228423260514
chr15_mat	0	13831355	chr15_mat	349.24071448727574	150.68825224740252	-123.68595228628615
chr16_mat	0	5740876	chr16_mat	201.63537309643823	-197.42161664949074	170.1235869572408
chr17_mat	0	11378085	chr17_mat	270.6064118968731	180.67742242105476	-110.63778786560793
chr18_mat	0	11233222	chr18_mat	271.4040344523901	144.33552246133866	-106.70837960936544
chr19_mat	0	11169410	chr19_mat	135.46913757515455	77.6737492941319	-72.17583214060197
chr20_mat	0	15459785	chr20_mat	385.7788478153487	166.52154655655403	-138.05657798159066
chr21_mat	0	8001925	chr21_mat	157.98917068223656	83.66074372659706	-70.54870719511918
chr22_mat	0	5052704	chr22_mat	81.1534596405622	57.600521526877934	-48.903093283344994
chr23_mat	0	6987744	chr23_mat	155.64207675478184	102.94763872578581	-88.6472715299985
chr24_mat	0	7809384	chr24_mat	142.835999402511	92.28889556938927	79.66837524114496
chr25_mat	0	8199455	chr25_mat	-334.38281246158346	331.7683572714951	288.97243754799774
chr26_mat	0	6902691	chr26_mat	133.29057984104807	61.567383442385115	-57.11029195995372
chr27_mat	0	5843241	chr27_mat	134.7270348267514	88.14327995901044	-72.30049837080324
chr28_mat	0	6367150	chr28_mat	103.5553074131251	61.385287078971025	-52.10025016652578
chr29_mat	0	5689316	chr29_mat	176.11819181551363	-173.4638137702821	-167.36198049764593
chr30_mat	0	10075530	chr30_mat	236.51642727952654	177.0102212249768	-176.11259691261148
chr31_mat	0	5620948	chr31_mat	197.9069590230842	-195.2306100851895	176.17150531048185
chr32_mat	0	5583733	chr32_mat	155.7926850919392	-149.38807622269238	137.56574860617016
chr33_mat	0	4246341	chr33_mat	-138.67404225352638	136.82054298704958	-127.33434208785911
chr34_mat	0	4456870	chr34_mat	164.89429743203664	-163.14982592321482	153.85343594596432
chr35_mat	0	4884911	chr35_mat	20.59219040025783	18.015198496539934	-17.62213724061124
chr36_mat	0	4818805	chr36_mat	146.62204542461285	-116.7395008024991	-110.43077001571072
chr37_mat	0	7863776	chr37_mat	217.94471824862504	-191.3928380220389	190.26814929820463
chrW_mat	0	33777440	chrW_mat	703.6523528078574	320.45346186117695	235.50098984427103
chrZ_pat	0	82218670	chrZ_pat	2426.9237672091713	1004.5326228985366	792.3263788410044
