chrom	start	end	weight
chr1_pat	82400000	82600000	0.00671925
chr1_pat	82600000	82800000	0.0058812
chr1_pat	82800000	83000000	0.00495024
chr1_pat	83000000	83200000	0.00487368
chr1_pat	83200000	83400000	0.00484058
chr1_pat	83400000	83600000	0.00649641
chr1_pat	83600000	83800000	0.00637629
chr1_pat	83800000	84000000	0.00623272
chr1_pat	84000000	84200000	0.00670478
chr1_pat	84200000	84400000	0.00649711
chr1_pat	84400000	84600000	0.00587203
chr1_pat	84600000	84800000	0.00514838
chr1_pat	84800000	85000000	0.00453343
chr1_pat	85000000	85200000	0.00548427
chr1_pat	85200000	85400000	0.00432137
chr1_pat	85400000	85600000	0.00689262
chr1_pat	85600000	85800000	0.00613064
chr1_pat	85800000	86000000	0.00659525
chr1_pat	86000000	86200000	0.00550575
chr1_pat	86200000	86400000	0.00632527
chr1_pat	86400000	86600000	0.00602655
chr1_pat	86600000	86800000	0.00585184
chr1_pat	86800000	87000000	0.00588698
chr1_pat	87000000	87200000	0.00591153
chr1_pat	87200000	87400000	0.00586321
chr1_pat	87400000	87600000	0.00621404
chr1_pat	87600000	87800000	0.00611396
chr1_pat	87800000	88000000	0.00531274
chr1_pat	88000000	88200000	0.00522371
chr1_pat	88200000	88400000	0.00631765
chr1_pat	88400000	88600000	0.00646929
chr1_pat	88600000	88800000	0.00621521
chr1_pat	88800000	89000000	0.00445684
chr1_pat	89000000	89200000	0.00645399
chr1_pat	89200000	89400000	0.00663505
chr1_pat	89400000	89600000	0.00560127
chr1_pat	89600000	89800000	0.0063772
chr1_pat	89800000	90000000	0.00544261
chr1_pat	90000000	90200000	0.00383279
chr1_pat	90200000	90400000	0.00645374
chr1_pat	90400000	90600000	0.00592444
chr1_pat	90600000	90800000	0.00631047
chr1_pat	90800000	91000000	0.00618847
chr1_pat	91000000	91200000	0.00613676
chr1_pat	91200000	91400000	0.00575779
chr1_pat	91400000	91600000	0.0046003
chr1_pat	91600000	91800000	0.00634193
chr1_pat	91800000	92000000	0.00611758
chr1_pat	92000000	92200000	0.00619532
chr1_pat	92200000	92400000	0.0056013
chr1_pat	92400000	92600000	0.00586263
chr1_pat	92600000	92800000	0.0055805
chr1_pat	92800000	93000000	0.00535737
chr1_pat	93000000	93200000	0.006043
chr1_pat	93200000	93400000	0.00601668
chr1_pat	93400000	93600000	0.00539261
chr1_pat	93600000	93800000	0.00568757
chr1_pat	93800000	94000000	0.00557859
chr1_pat	94000000	94200000	0.00565021
chr1_pat	94200000	94400000	0.00560169
chr1_pat	94400000	94600000	0.00570303
chr1_pat	94600000	94800000	0.00551952
chr1_pat	94800000	95000000	0.00517305
chr1_pat	95000000	95200000	0.00547012
chr1_pat	95200000	95400000	0.00578576
chr1_pat	95400000	95600000	0.00576556
chr1_pat	95600000	95800000	0.00439261
chr1_pat	95800000	96000000	0.00544396
chr1_pat	96000000	96200000	0.00548203
chr1_pat	96200000	96400000	0.00575611
chr1_pat	96400000	96600000	0.00603036
chr1_pat	96600000	96800000	0.00547035
chr1_pat	96800000	97000000	0.00516382
chr1_pat	97000000	97200000	0.005948
chr1_pat	97200000	97400000	0.00585475
chr1_pat	97400000	97600000	0.00519438
chr1_pat	97600000	97800000	0.00603886
chr1_pat	97800000	98000000	0.00464505
chr1_pat	98000000	98200000	0.00616157
chr1_pat	98200000	98400000	0.00621552
chr1_pat	98400000	98600000	0.00553789
chr1_pat	98600000	98800000	0.00566735
chr1_pat	98800000	99000000	0.00514896
chr1_pat	99000000	99200000	0.00591076
chr1_pat	99200000	99400000	0.00480353
chr1_pat	99400000	99600000	0.00561818
chr1_pat	99600000	99800000	0.00666428
chr1_pat	99800000	100000000	0.00624503
chr1_pat	100000000	100200000	0.00547222
chr1_pat	100200000	100400000	0.00544837
chr1_pat	100400000	100600000	0.00511578
chr1_pat	100600000	100800000	0.00575079
chr1_pat	100800000	101000000	0.00523033
chr1_pat	101000000	101200000	0.00526707
chr1_pat	101200000	101400000	0.00550898
chr1_pat	101400000	101600000	0.00578148
chr1_pat	101600000	101800000	0.00501345
chr1_pat	101800000	102000000	0.00611268
chr1_pat	102000000	102200000	0.00616032
chr1_pat	102200000	102400000	0.00670312
chr1_pat	102400000	102600000	0.00400294
chr1_pat	102600000	102800000	0.004935
chr1_pat	102800000	103000000	0.00565825
chr1_pat	103000000	103200000	0.00645264
chr1_pat	103200000	103400000	0.0059808
chr1_pat	103400000	103600000	0.00558837
chr1_pat	103600000	103800000	0.00565918
chr1_pat	103800000	104000000	0.0055869
chr1_pat	104000000	104200000	0.00555555
chr1_pat	104200000	104400000	0.00561529
chr1_pat	104400000	104600000	0.00565213
chr1_pat	104600000	104800000	0.00570792
chr1_pat	104800000	105000000	0.00464713
chr1_pat	105000000	105200000	0.00597215
chr1_pat	105200000	105400000	0.00561369
chr1_pat	105400000	105600000	0.0056412
chr1_pat	105600000	105800000	0.00569444
chr1_pat	105800000	106000000	0.00564127
chr1_pat	106000000	106200000	0.00580526
chr1_pat	106200000	106400000	0.0057456
chr1_pat	106400000	106600000	0.00578902
chr1_pat	106600000	106800000	0.00570273
chr1_pat	106800000	107000000	0.00549
chr1_pat	107000000	107200000	0.00591583
chr1_pat	107200000	107400000	0.00596053
chr1_pat	107400000	107600000	0.00629684
chr1_pat	107600000	107800000	0.00630699
chr1_pat	107800000	108000000	0.00693024
chr1_pat	108000000	108200000	0.00544963
chr1_pat	108200000	108400000	0.00416909
chr1_pat	108400000	108600000	0.00448228
chr1_pat	108600000	108800000	0.00604267
chr1_pat	108800000	109000000	0.00665715
chr1_pat	109000000	109200000	0.0061815
chr1_pat	109200000	109400000	0.00583867
chr1_pat	109400000	109600000	0.00390072
chr1_pat	109600000	109800000	0.00626942
chr1_pat	109800000	110000000	0.00629145
chr1_pat	110000000	110200000	0.00507804
chr1_pat	110200000	110400000	0.00551411
chr1_pat	110400000	110600000	0.00646935
chr1_pat	110600000	110800000	0.00505966
chr1_pat	110800000	111000000	0.00551779
chr1_pat	111000000	111200000	0.00676212
chr1_pat	111200000	111400000	0.00491948
chr1_pat	111400000	111600000	0.0063277
chr1_pat	111600000	111800000	0.00638232
chr1_pat	111800000	112000000	0.00668974
chr1_pat	112000000	112200000	0.00647084
chr1_pat	112200000	112400000	0.00577941
chr1_pat	112400000	112600000	0.00543319
chr1_pat	112600000	112800000	0.00670352
chr1_pat	112800000	113000000	0.00633267
chr1_pat	113000000	113200000	0.00654961
chr1_pat	113200000	113400000	0.00472669
chr1_pat	113400000	113600000	0.00460296
chr1_pat	113600000	113800000	0.00602253
chr1_pat	113800000	114000000	0.0047865
chr1_pat	114000000	114200000	0.00616132
chr1_pat	114200000	114400000	0.00520614
chr1_pat	114400000	114600000	0.00601846
chr1_pat	114600000	114800000	0.00559551
chr1_pat	114800000	115000000	0.00588865
chr1_pat	115000000	115200000	0.00491456
chr1_pat	115200000	115400000	0.00671904
chr1_pat	115400000	115600000	0.00585436
chr1_pat	115600000	115800000	0.00589338
chr1_pat	115800000	115996361	0.0127953
chr1A_pat	0	200000	0.00960591
chr1A_pat	200000	400000	0.00683846
chr1A_pat	400000	600000	0.00494322
chr1A_pat	600000	800000	0.00742632
chr1A_pat	800000	1000000	0.004748
chr1A_pat	1000000	1200000	0.00517686
chr1A_pat	1200000	1400000	0.00420513
chr1A_pat	1400000	1600000	0.00441892
chr1A_pat	1600000	1800000	0.00506181
chr1A_pat	1800000	2000000	0.00566722
chr1A_pat	2000000	2200000	0.00527874
chr1A_pat	2200000	2400000	0.00617758
chr1A_pat	2400000	2600000	0.00665973
chr1A_pat	2600000	2800000	0.00679943
chr1A_pat	2800000	3000000	0.00673495
chr1A_pat	3000000	3200000	0.00609459
chr1A_pat	3200000	3400000	0.00412461
chr1A_pat	3400000	3600000	0.004804
chr1A_pat	3600000	3800000	0.00469936
chr1A_pat	3800000	4000000	0.00610402
chr1A_pat	4000000	4200000	0.00618162
chr1A_pat	4200000	4400000	0.00478436
chr1A_pat	4400000	4600000	0.00577271
chr1A_pat	4600000	4800000	0.00627652
chr1A_pat	4800000	5000000	0.00582196
chr1A_pat	5000000	5200000	0.00608684
chr1A_pat	5200000	5400000	0.00601836
chr1A_pat	5400000	5600000	0.00609388
chr1A_pat	5600000	5800000	0.00602928
chr1A_pat	5800000	6000000	0.00590337
chr1A_pat	6000000	6200000	0.0043218
chr1A_pat	6200000	6400000	0.00505084
chr1A_pat	6400000	6600000	0.00630942
chr1A_pat	6600000	6800000	0.004391
chr1A_pat	6800000	7000000	0.00648745
chr1A_pat	7000000	7200000	0.0062907
chr1A_pat	7200000	7400000	0.00510117
chr1A_pat	7400000	7600000	0.00580248
chr1A_pat	7600000	7800000	0.00606984
chr1A_pat	7800000	8000000	0.00578428
chr1A_pat	8000000	8200000	0.00601995
chr1A_pat	8200000	8400000	0.00458239
chr1A_pat	8400000	8600000	0.00562655
chr1A_pat	8600000	8800000	0.00602711
chr1A_pat	8800000	9000000	0.00578708
chr1A_pat	9000000	9200000	0.00592718
chr1A_pat	9200000	9400000	0.00563238
chr1A_pat	9400000	9600000	0.00580653
chr1A_pat	9600000	9800000	0.0060566
chr1A_pat	9800000	10000000	0.00606521
chr1A_pat	10000000	10200000	0.00584017
chr1A_pat	10200000	10400000	0.00562547
chr1A_pat	10400000	10600000	0.00595948
chr1A_pat	10600000	10800000	0.00611439
chr1A_pat	10800000	11000000	0.00604579
chr1A_pat	11000000	11200000	0.0059947
chr1A_pat	11200000	11400000	0.00583736
chr1A_pat	11400000	11600000	0.00584765
chr1A_pat	11600000	11800000	0.0054232
chr1A_pat	11800000	12000000	0.00414071
chr1A_pat	12000000	12200000	0.00512048
chr1A_pat	12200000	12400000	0.00395185
chr1A_pat	12400000	12600000	0.00646603
chr1A_pat	12600000	12800000	0.00628524
chr1A_pat	12800000	13000000	0.0066766
chr1A_pat	13000000	13200000	0.00433534
chr1A_pat	13200000	13400000	0.00554286
chr1A_pat	13400000	13600000	0.00527928
chr1A_pat	13600000	13800000	0.00532871
chr1A_pat	13800000	14000000	0.00467535
chr1A_pat	14000000	14200000	0.00455096
chr1A_pat	14200000	14400000	0.00577862
chr1A_pat	14400000	14600000	0.00602823
chr1A_pat	14600000	14800000	0.00703191
chr1A_pat	14800000	15000000	0.00677373
chr1A_pat	15000000	15200000	0.00555182
chr1A_pat	15200000	15400000	0.00559531
chr1A_pat	15400000	15600000	0.00658713
chr1A_pat	15600000	15800000	0.0054658
chr1A_pat	15800000	16000000	0.00610833
chr1A_pat	16000000	16200000	0.00581874
chr1A_pat	16200000	16400000	0.00594671
chr1A_pat	16400000	16600000	0.00594741
chr1A_pat	16600000	16800000	0.0057492
