chrom	start	end	weight	E1	E2	E3
chr1_pat	1160000	1180000	0.04257077412859206	0.1309275127785372	-0.965708895250027	0.8728208284474894
chr1_pat	1180000	1200000	0.04032430920038436	-0.2513567529562968	-0.6723733225363531	1.1101256849573373
chr1_pat	1200000	1220000	0.03946230316570144	-0.2717797520233173	-0.46509694157503323	0.7699949197726103
chr1_pat	1220000	1240000	0.035005369016113556	-0.07170127773167269	-1.3338378661405879	1.6503983442972954
chr1_pat	1240000	1260000	0.04278371431206394	0.05816709702175671	-0.39509475594556587	1.1675564358284651
chr1_pat	1260000	1280000	0.037816447466420204	0.3567087737327136	-0.4156922451856861	1.2168781550186576
chr1_pat	1280000	1300000	0.03709000749924487	0.44227570747420675	0.21070102406968305	0.8598938053130125
chr1_pat	1300000	1320000	0.04278531230747471	0.19000868949340163	-0.29841856163489106	1.1712718989388873
chr1_pat	1320000	1340000	0.039575144433031936	0.4179493667722309	0.24115270800582356	0.84084568979863
chr1_pat	1340000	1360000	0.03925869418235294	0.20192311162180515	0.14231742441864173	1.5795906757350506
chr1_pat	1360000	1380000	0.04495723820257908	0.5190522908942071	0.3412567295249049	1.0743157157390997
chr1_pat	1380000	1400000	0.05207624078508405	0.3236999855893686	0.3853362371264048	0.6950479524551451
chr1_pat	1400000	1420000	0.03868463241936643	0.1926110100105284	0.24152524426475366	0.9299343922312334
chr1_pat	1420000	1440000	0.04017662230888995	0.46583777831244	0.2927418153085611	0.9192315577951475
chr1_pat	1440000	1460000	0.03668674889062493	0.3496216968110834	0.15444616863272365	1.0874300119478586
chr1_pat	1460000	1480000	0.04325247753750125	0.5891075474456219	0.726412440839241	0.5867645936680242
chr1_pat	1480000	1500000	0.03357811369520785	0.4767991304392087	0.3440018103398355	0.7331159137245936
chr1_pat	1500000	1520000	0.033459719659346715	0.8035938251697238	0.3081602745644955	1.1847555442286901
chr1_pat	1520000	1540000	0.0408074747312085	0.5952038468911722	0.6127700283548781	1.120654950333396
chr1_pat	1540000	1560000	0.04589537113686497	0.6609633344981081	0.6580733902892152	1.4237972927255775
chr1_pat	1560000	1580000	0.036918802347479476	0.6346005201308574	0.8613917173325643	1.0606420118539854
chr1_pat	1580000	1600000	0.09957651632330551	0.5688874706616986	0.9978252515933607	1.137608884787026
chr1_pat	1600000	1620000				
chr1_pat	1620000	1640000				
chr1_pat	1640000	1660000				
chr1_pat	1660000	1680000				
chr1_pat	1680000	1700000				
chr1_pat	1700000	1720000				
chr1_pat	1720000	1740000				
chr1_pat	1740000	1760000				
chr1_pat	1760000	1780000				
chr1_pat	1780000	1800000				
chr1_pat	1800000	1820000				
chr1_pat	1820000	1840000				
chr1_pat	1840000	1860000				
chr1_pat	1860000	1880000				
chr1_pat	1880000	1900000				
chr1_pat	1900000	1920000				
chr1_pat	1920000	1940000				
chr1_pat	1940000	1960000				
chr1_pat	1960000	1980000				
chr1_pat	1980000	2000000				
chr1_pat	2000000	2020000				
chr1_pat	2020000	2040000				
chr1_pat	2040000	2060000				
chr1_pat	2060000	2080000				
chr1_pat	2080000	2100000				
chr1_pat	2100000	2120000				
chr1_pat	2120000	2140000				
chr1_pat	2140000	2160000				
chr1_pat	2160000	2180000				
chr1_pat	2180000	2200000				
chr1_pat	2200000	2220000				
chr1_pat	2220000	2240000				
chr1_pat	2240000	2260000				
chr1_pat	2260000	2280000				
chr1_pat	2280000	2300000				
chr1_pat	2300000	2320000				
chr1_pat	2320000	2340000				
chr1_pat	2340000	2360000				
chr1_pat	2360000	2380000				
chr1_pat	2380000	2400000				
chr1_pat	2400000	2420000				
chr1_pat	2420000	2440000	0.049117218704290436	0.17207383524380426	-0.03264273667564448	1.3174377352153799
chr1_pat	2440000	2460000	0.02983373863941725	0.3505459749185753	-0.07797103446770023	0.28792684535356905
chr1_pat	2460000	2480000	0.03376644620111743	0.47028708470308506	0.2555076347611589	0.7907907000364955
chr1_pat	2480000	2500000	0.04238742664745667	0.1440024098249753	-0.1479326613759767	1.1016368059000765
chr1_pat	2500000	2520000	0.033649282354713504	0.1565341772989953	0.29389119665437213	0.5594305059076115
chr1_pat	2520000	2540000	0.03235767726517554	0.7650146157504415	-0.021749904146683752	0.833769401188646
chr1_pat	2540000	2560000	0.033277675552164786	0.3533995306785541	0.7073867659883919	0.6503855081641385
chr1_pat	2560000	2580000	0.041102912286939665	0.2978104527169755	0.7841497520654568	0.8596900752043639
chr1_pat	2580000	2600000	0.03850174522121446	0.5050947027766656	0.2541158490885908	0.22752743106151171
chr1_pat	2600000	2620000	0.032995816273398905	0.28167800512230673	0.4635489250100751	1.241869491057012
chr1_pat	2620000	2640000	0.032247853071368335	0.6480947859433869	0.4002084429028455	0.8320244585917355
chr1_pat	2640000	2660000	0.02869061265370331	0.3515870210521851	0.18976337621087877	0.9145556623124899
chr1_pat	2660000	2680000	0.03602795139102617	0.5243162903042479	0.32251595536159366	0.1906417997540125
chr1_pat	2680000	2700000	0.03861776675721711	0.3815831165834537	-0.0538933782523865	0.8997718379795332
chr1_pat	2700000	2720000	0.03713503262273344	0.44237053820996575	0.487650087339386	0.5390399790170234
chr1_pat	2720000	2740000	0.0359228235862253	0.20143017323083773	-1.0533935403690773	0.945504249968918
chr1_pat	2740000	2760000	0.035819807956021216	-0.0060615490431609196	-0.39538920237943365	0.5511648141717618
chr1_pat	2760000	2780000	0.035294348265943645	-0.1444480775207181	-0.8482974847441387	0.572271008229058
chr1_pat	2780000	2800000	0.031375007515383184	-0.2844874061579802	-1.1158553185886881	0.8410163158693129
chr1_pat	2800000	2820000	0.03667127108542051	-0.6609358842706791	-1.2428601470864222	0.7983027927742573
chr1_pat	2820000	2840000	0.03584356046389246	-1.094676935991641	-0.9751787116019216	0.4061089314285826
chr1_pat	2840000	2860000	0.023383605947867064	-1.717660369604362	-0.7790168587251797	0.7195240946346771
chr1_pat	2860000	2880000	0.026652643342384756	-1.9077310113442403	-0.4775375386889444	0.2237400627712203
chr1_pat	2880000	2900000	0.021905828580443213	-2.381579696547755	0.24838636603212302	-0.05186883000829915
chr1_pat	2900000	2920000	0.0255859483470622	-1.9359409105621717	-0.8208645352835385	0.41343766104335505
chr1_pat	2920000	2940000	0.026889440943885345	-1.1312601583286124	-0.2072839557589786	0.6928219630596587
chr1_pat	2940000	2960000	0.03425297890911564	-1.1795947782639031	-1.245405262459015	0.2328006467572989
chr1_pat	2960000	2980000	0.02674546789244774	-2.8163459936897746	-0.17601516437438525	-0.43695230320000844
chr1_pat	2980000	3000000	0.023615395014607844	-4.178666679288957	3.128921752430134	-1.150468198461495
chr1_pat	3000000	3020000	0.020724373002025787	-4.518552137812708	4.11374154665559	-2.2501861957431615
chr1_pat	3020000	3040000	0.02694059686395293	-3.0444653604414706	1.158733767659519	-0.19339262157218268
chr1_pat	3040000	3060000	0.03195351787301845	-1.0840637032401512	-0.9507406205357679	0.40550653819079185
chr1_pat	3060000	3080000	0.030379786406299673	-0.666245945814712	-0.9709211197761713	0.8909571165180371
chr1_pat	3080000	3100000	0.03681692272571288	-0.4924647680937301	-0.8536599712831052	1.4662450321767768
chr1_pat	3100000	3120000	0.025508631632390394	-0.7892409529768323	-0.3195558181510047	0.3959436047377949
chr1_pat	3120000	3140000	0.024926918846540413	-1.184992061450114	-1.253279801597948	0.6667761829266028
chr1_pat	3140000	3160000	0.03452179275540026	-0.6643900668820999	-0.9432142697069795	0.9563563440009275
chr1_pat	3160000	3180000	0.033228340246695846	-0.20169752120129816	-1.2018294932175455	0.21678197351314
chr1_pat	3180000	3200000	0.027620974323909055	-0.7669499166042621	-0.9328413731843047	0.36283872871329564
chr1_pat	3200000	3220000	0.023428957523047703	-1.8519846537917883	-0.24561562711905524	0.44955109810764876
chr1_pat	3220000	3240000	0.026627432537382503	-0.8653802291917925	-0.9106631350377536	0.1491997101969475
chr1_pat	3240000	3260000	0.030712736099184196	-0.18345793660242068	-1.0889977690990416	1.0736081636785904
chr1_pat	3260000	3280000	0.032195808305878065	0.1958667224464266	-0.31248094907400753	0.5457643511214606
chr1_pat	3280000	3300000	0.0393552914549223	0.3339771864419473	-0.1939105590370977	0.48856331717381973
chr1_pat	3300000	3320000	0.03212883870240744	0.42364878881129736	0.5082464269099225	0.5677805645567973
chr1_pat	3320000	3340000	0.03605548775136145	0.5621672627939357	0.6186907929955064	1.1478093577194182
chr1_pat	3340000	3360000	0.03616528769890267	0.4441981775502785	0.10268706615968974	0.6059503026924703
chr1_pat	3360000	3380000	0.03368964082543654	0.4987235945259139	0.44979273010343485	0.9029309645527795
chr1_pat	3380000	3400000	0.03770524417363276	0.6487057838618372	0.43862722668625453	0.08222389861253127
chr1_pat	3400000	3420000	0.034309730751946335	0.6880972437590072	0.8956408285546107	0.5664288371841565
chr1_pat	3420000	3440000	0.037033553583416146	0.5445354876854228	0.03039844906937028	1.3170197196928535
chr1_pat	3440000	3460000	0.03231239676350432	0.6595263290555079	0.6104729453551127	0.845590668075496
chr1_pat	3460000	3480000	0.0318913976775968	0.5343024732515856	0.05044955543407641	0.2343422920010387
chr1_pat	3480000	3500000	0.03350843051944013	0.7043048212129204	0.5777145791752192	0.33189353607700905
chr1_pat	3500000	3520000	0.034573227824879385	0.5857016890843948	0.16635425120696076	0.6906316145646392
chr1_pat	3520000	3540000	0.03897715101997926	0.5733923818490011	0.4592519599551345	0.37680807368646335
chr1_pat	3540000	3560000	0.033460294570691884	0.5453908632316535	0.7165951471789559	0.8969668086464225
chr1_pat	3560000	3580000	0.0432423446324333	0.5900917093727412	0.3304537579786219	0.8645798191616427
chr1_pat	3580000	3600000	0.039266042036265714	0.7072629042127416	1.0260698344395451	-0.4363187155289383
chr1_pat	3600000	3620000	0.0375758084982699	0.6729052586046633	0.6265560745539187	-0.06342194632270286
chr1_pat	3620000	3640000	0.036600599173645804	0.46603995405214027	0.6618114223620408	0.9075497051244907
chr1_pat	3640000	3660000	0.035485993679861154	0.6325048175803905	0.5148591789134219	1.0435535851078785
chr1_pat	3660000	3680000	0.03703474794052249	0.6551743499260125	0.5967114594089498	0.6371912986590026
chr1_pat	3680000	3700000	0.04070185571196319	0.4192350721947716	0.17187636782187302	0.8491424267143779
chr1_pat	3700000	3720000	0.03496329599298749	0.4219770810752268	-0.036437941383545246	1.2529739128153978
chr1_pat	3720000	3740000	0.040263034199647996	0.567217351177232	0.574072560338077	1.0516064020431555
chr1_pat	3740000	3760000	0.03934156657840559	0.37301488148844597	0.7776837825572019	1.1250010972195865
chr1_pat	3760000	3780000	0.038621196083475307	0.6178704914295319	0.7346880975119457	1.298701192796672
chr1_pat	3780000	3800000	0.03415132323122752	0.36249952559611254	0.06949558482417312	1.2418508076637342
chr1_pat	3800000	3820000	0.029461605286085987	0.4231300012318479	0.28197196248668	0.4381173888564074
chr1_pat	3820000	3840000	0.03947520868939082	0.34144263209063774	0.14918161724974122	1.2343027349423206
chr1_pat	3840000	3860000	0.041033178505810765	0.22631431496412122	0.18956250671265193	1.0874470690747644
chr1_pat	3860000	3880000	0.03937283232844438	0.13946641700628	-0.6903227054910529	0.6491159145789673
chr1_pat	3880000	3900000	0.04584251034294337	0.15820080802819358	-0.08195529368696579	0.8895453181071314
chr1_pat	3900000	3920000	0.03021996127050472	-0.7547197604567831	-0.40740273635019053	0.9891161686622351
chr1_pat	3920000	3940000	0.039150840230432506	-0.3990304986883233	-0.6877942607706671	1.3478660349905076
chr1_pat	3940000	3960000	0.03504678179783844	0.042089391748051645	-0.26081350765841316	0.9644568978566259
chr1_pat	3960000	3980000	0.03577834328505989	0.2112837625677391	-0.7419459640552507	0.9443304298463671
chr1_pat	3980000	4000000	0.037778330548924786	-0.12094911753536033	-0.7076838935085716	0.9933118932856345
chr1_pat	4000000	4020000	0.0360023685134847	-0.03896703654370658	-0.6028303060528185	0.20996535625262105
chr1_pat	4020000	4040000	0.031133410579625417	-0.2597442069406247	-0.5921477335686106	0.3661857465950885
chr1_pat	4040000	4060000	0.026358603196897246	-1.8525519896802718	-0.8804387401041847	0.2305601616794016
chr1_pat	4060000	4080000	0.030085039015282967	-1.6634005604403657	-0.4549359161139807	0.24933084922755896
chr1_pat	4080000	4100000	0.03168781753365795	-0.36354040144576616	-0.5886806794800042	0.9071699847471555
chr1_pat	4100000	4120000	0.032603276539184364	-0.3500084972044433	-0.6213864680446194	0.7885774941885954
chr1_pat	4120000	4140000	0.030790908592900297	0.14805422737425078	-0.5246963786931331	0.6652734835469313
chr1_pat	4140000	4160000	0.030236535650812094	0.14030183736124774	-0.762523689904731	0.337429994523093
chr1_pat	4160000	4180000	0.036249557320386414	-0.20600096734353396	-0.7961526768736686	1.009008385714469
chr1_pat	4180000	4200000	0.03896391503142722	-0.4195257323742788	-0.32518867843817256	0.5700940615545015
chr1_pat	4200000	4220000	0.03017869848354394	-0.7323647214642777	-1.2808534350406746	1.0195592412468248
chr1_pat	4220000	4240000	0.027553637472966068	-1.561091174117021	-0.5936487754203584	0.11883805077494863
chr1_pat	4240000	4260000	0.02106112461907706	-2.310549499021213	0.25361673364827103	-0.022716208677167983
chr1_pat	4260000	4280000	0.02727294826346311	-1.973614160257662	0.6139375114948712	0.005960555506864473
chr1_pat	4280000	4300000	0.04242813029885777	-1.4309358018062575	-0.13368362035598252	0.20399332715628632
chr1_pat	4300000	4320000	0.03426880667081383	-0.7100243646882846	-0.964201615155441	0.6790710154690546
chr1_pat	4320000	4340000	0.02473584156851282	-2.2613636714661407	0.5569658012099975	-0.012705549970472392
chr1_pat	4340000	4360000	0.019345149853566213	-3.2713902948011992	2.3622422393145577	-0.8286269082988795
chr1_pat	4360000	4380000	0.019130590195828724	-3.6398069100503285	2.3987871696766847	-1.109834481585648
chr1_pat	4380000	4400000	0.022684164965570363	-2.6495558447369985	0.9836265952252706	-0.43921501083253706
chr1_pat	4400000	4420000	0.02619915092669494	-1.9673878629707933	0.8359307322810178	-0.14127976049972502
chr1_pat	4420000	4440000	0.01937376415885138	-2.256376856379566	1.2922932832995853	-0.5827840676907771
chr1_pat	4440000	4460000	0.023525573183981692	-2.6690877083938935	1.8437387309215896	-0.6652644044758019
chr1_pat	4460000	4480000	0.026081016948741265	-2.1762299025022913	1.1238830411209273	-0.16834945083484396
chr1_pat	4480000	4500000	0.02804102794245043	-2.1454244412995824	3.7149733505170875e-05	-0.07688841095326751
chr1_pat	4500000	4520000	0.02537548104363945	-2.157757671063721	0.7583449348464731	-0.3023036800351424
chr1_pat	4520000	4540000	0.025850884536071348	-3.1319187111557034	1.3960557483427483	-0.5023411616978165
chr1_pat	4540000	4560000	0.02113497640593037	-1.5458764047412612	0.47175678482971606	0.03834388587160894
chr1_pat	4560000	4580000	0.026681954858896652	-2.0039560668252325	0.5246115713111643	-0.4429353768678934
chr1_pat	4580000	4600000	0.04229104557785446	-0.7704549186459086	-0.1609962433012481	0.3072220294431412
chr1_pat	4600000	4620000	0.03587299503333168	-0.7665498669641387	-0.5535122933983961	0.5841221512569166
chr1_pat	4620000	4640000	0.03555537393878829	-0.7526934408542576	-0.82766127130822	0.7095538874355748
chr1_pat	4640000	4660000	0.037162956359758435	-0.9264172983096638	-0.5006502527811306	0.5400000793575869
chr1_pat	4660000	4680000	0.03300085802646531	-1.3286720712175735	-0.7693866341333014	0.2857447678675457
chr1_pat	4680000	4700000	0.026725697332334503	-1.9029911846244119	-0.20192134214991042	0.32302865112215645
chr1_pat	4700000	4720000	0.030884129491836654	-0.6407187769909927	-0.13942882793652775	0.23946304821650743
chr1_pat	4720000	4740000	0.035705569760466564	-0.27925111403637703	-0.3426527691904965	0.4475507477411494
chr1_pat	4740000	4760000	0.0302990622880428	-0.22307319702209444	-0.9524672443283547	0.8364494558751024
chr1_pat	4760000	4780000	0.0304368808467283	-1.115411321477519	-0.5010244680552678	0.37684586378383605
chr1_pat	4780000	4800000	0.026753619739194944	-2.166584860488366	0.39496616430683495	-0.17231099660948918
chr1_pat	4800000	4820000	0.023394394802798556	-2.886690829679922	1.605820210063845	-0.7507818844106529
chr1_pat	4820000	4840000	0.020093671792784835	-3.785774951767645	2.187598639212734	-0.9728898318138116
chr1_pat	4840000	4860000	0.029187127799090214	-1.5073801066387749	-0.03845577202167096	0.5505116374444354
chr1_pat	4860000	4880000	0.03856348879499164	-0.16569279407277784	-0.5044455612803276	0.958299567705199
chr1_pat	4880000	4900000	0.033326604673949434	0.012780761248101244	-0.6680724229956676	0.676667639658345
chr1_pat	4900000	4920000	0.029606045875590223	-0.09690617406702112	-0.28031270659687274	0.8558957844645843
chr1_pat	4920000	4940000	0.03908331560197676	-0.18262077730344325	-0.831447132009065	0.4133627959994912
chr1_pat	4940000	4960000	0.03312278300520157	0.29975920773019515	-0.37030241402398983	0.7196693857697097
chr1_pat	4960000	4980000	0.03451666220476315	0.21377271366387157	0.1278090285824081	0.30801668998507964
chr1_pat	4980000	5000000	0.037990061158439815	-0.06970621125091726	-0.6085964607019612	0.878252768692483
chr1_pat	5000000	5020000	0.04037936291641936	0.10051383953375236	-0.6599926217490115	-0.04717637209531638
chr1_pat	5020000	5040000	0.03161984719447566	-0.28049745916678587	-0.5575632156970908	0.23147920661901994
chr1_pat	5040000	5060000	0.025608176611151143	-1.788288946881874	-0.5208712613794693	0.24553143071396366
chr1_pat	5060000	5080000	0.026882644269375897	-1.5562987553311047	-0.31814046116208117	0.4058548766900796
chr1_pat	5080000	5100000	0.02368197972115361	-2.3483753571677157	0.5164772682002551	-0.5080041072843672
chr1_pat	5100000	5120000	0.022406718774444022	-2.8373558763713307	1.2269003465910626	-1.182475294993248
chr1_pat	5120000	5140000	0.021689747457679306	-1.9030933407371637	-0.17704090065009018	0.11633190071171266
chr1_pat	5140000	5160000	0.037168288420231586	-0.45475468727788343	-0.901915586909671	0.5266126128895462
chr1_pat	5160000	5180000	0.03296233820473964	0.05207046333381542	-0.6293238240757497	0.32558611770522294
chr1_pat	5180000	5200000	0.033589695663424596	0.2359447007246002	0.09426552425547614	0.904192086885286
chr1_pat	5200000	5220000	0.04162098079792565	0.3016926750212402	-0.13466503606568445	0.6542431982668739
chr1_pat	5220000	5240000	0.030896842125620137	0.009795674130312931	-0.8981758428675723	-0.07851008052355271
chr1_pat	5240000	5260000	0.035613133124009815	0.01792872762846696	-0.521740949005328	0.46787587959259674
chr1_pat	5260000	5280000	0.02725445694417167	-0.3948262544527988	-0.5891555438003799	0.39892887144894895
chr1_pat	5280000	5300000	0.023965657763700708	-1.5750882480503028	0.011577288336046807	0.22327906504677253
chr1_pat	5300000	5320000	0.02465296845284661	-1.5784365873507735	-0.28983343535161926	0.002561080224662479
chr1_pat	5320000	5340000	0.024490919577208305	-1.1808300905299396	-0.34177368153097853	0.6391752655496796
chr1_pat	5340000	5360000	0.025480037184180886	-1.5644213284328934	-0.4681907101613904	0.5687373265787999
chr1_pat	5360000	5380000	0.029178800105722352	-1.3138417748645228	-0.8506208057158962	0.4957531476435543
chr1_pat	5380000	5400000	0.030562142360514258	-0.870376060680728	-0.01333519400755516	0.3265327996534806
chr1_pat	5400000	5420000	0.027365834424690143	-1.1379313373630937	-0.213674784431578	-0.7259752375982946
chr1_pat	5420000	5440000	0.024909161778047532	-1.9818547806117879	0.17164533520956005	-0.30585551449529746
chr1_pat	5440000	5460000	0.01853464267363688	-2.928234337588188	1.433524743723494	-0.702795779478404
chr1_pat	5460000	5480000	0.022839337452656275	-2.223978746545427	0.051938350137239395	0.2377289867684705
chr1_pat	5480000	5500000	0.030546553605686255	-0.3282898763721338	-1.1782839479338603	1.052678186592784
chr1_pat	5500000	5520000	0.024140406378380132	-1.3093185307632746	-1.4114304117745813	1.039486494845272
chr1_pat	5520000	5540000	0.029707199537567845	-0.2332169126271062	-0.8926523307588078	0.7210697471461222
chr1_pat	5540000	5560000	0.031229927875142154	-0.03728375968407288	-0.1264806231970997	1.1571511861174124
chr1_pat	5560000	5580000	0.030899147148090625	0.06710055779153032	-0.21312941354027173	0.710720777281204
chr1_pat	5580000	5600000	0.031233420442886548	0.2186510586791801	0.12343221232150514	0.7433093204650002
chr1_pat	5600000	5620000	0.030538797800956693	0.5701561572949414	0.6427989489310273	0.5356856214487206
chr1_pat	5620000	5640000	0.028893701443110188	0.4519458615682086	0.4621181310352835	0.14319252080035233
chr1_pat	5640000	5660000	0.030063495216187307	0.6592603201358148	0.42714544579138747	-0.03167405818097129
chr1_pat	5660000	5680000	0.031158445081503346	0.5134466839287691	0.5304501714692587	0.4581525918670222
chr1_pat	5680000	5700000	0.03381936267318232	0.6598649622410392	0.4119387506336414	0.3402875837048379
chr1_pat	5700000	5720000	0.03817477978878262	0.39279365833337465	0.5439777691086319	0.6451874387569667
chr1_pat	5720000	5740000	0.030576845785022178	0.7361914281643329	0.5685809386617638	0.12970705635192964
chr1_pat	5740000	5760000	0.025696554054031057	0.5485722039761848	0.5928623774125916	-0.21390335761629864
chr1_pat	5760000	5780000	0.0290673703119377	0.6178376604282527	-0.04808831195945407	-0.20779456114292608
chr1_pat	5780000	5800000	0.030993191896755038	0.564166080668727	0.5875636692824084	0.4775638411224366
chr1_pat	5800000	5820000	0.031137566751616774	0.6573732563627721	0.27384189772735185	0.43936937575758794
chr1_pat	5820000	5840000	0.031127608189933532	0.5092436013047291	0.486519083179098	0.4279781359121695
chr1_pat	5840000	5860000	0.0269012020628917	0.613139804714908	0.6941363396391678	0.5052449955005687
chr1_pat	5860000	5880000	0.02979512376611834	0.5256597296397304	0.25100648454451435	0.9252416039305212
chr1_pat	5880000	5900000	0.03552293838385749	0.4771579918015587	0.38392885289307666	0.4668697077596063
chr1_pat	5900000	5920000	0.03371218637136929	0.41144762490557435	0.1138719282696669	0.8684238980855101
chr1_pat	5920000	5940000	0.029378753828338135	0.4690781855544625	0.681802674165802	-0.17598513977799235
chr1_pat	5940000	5960000	0.0298481416480021	0.5324515205302924	0.4534887137900844	0.269604677404308
chr1_pat	5960000	5980000	0.029681585193574413	0.6185763875528869	0.5293006814098962	0.6974365728257607
chr1_pat	5980000	6000000	0.033011033560043555	0.44740069145880745	0.4476905073190187	0.40156675857014806
chr1_pat	6000000	6020000	0.03229936397963087	0.5351854548932828	0.4820777684281024	0.6450157803515493
chr1_pat	6020000	6040000	0.035831062006910795	0.7007108495933821	0.498646445616217	0.28272298312183447
chr1_pat	6040000	6060000	0.02883511513422988	0.5910346881496795	0.6387191267673943	0.3171611489039204
chr1_pat	6060000	6080000	0.03220788379034838	0.49877811647639425	0.41153437241392044	0.8863722890997042
chr1_pat	6080000	6100000	0.03183811638992441	0.6767408983630046	0.3747289552241442	0.3019434730091829
chr1_pat	6100000	6120000	0.030946410381076372	0.6664658589665877	0.796026739569295	0.6832251209711033
chr1_pat	6120000	6140000	0.031911337824222286	0.6120799112226237	0.7525012634273249	-0.08131049393566836
chr1_pat	6140000	6160000	0.029270525431169803	0.6331526140405848	0.4356568362360865	0.02592982365319403
chr1_pat	6160000	6180000	0.031180459244977348	0.44892411838269725	0.3704169066370437	0.5729179913616645
chr1_pat	6180000	6200000	0.03127614487390632	0.7319276937197162	0.6610207201409273	-0.08234950475635662
chr1_pat	6200000	6220000	0.03228739085750037	0.5667598814519348	0.31577910074100674	0.5081427496056252
chr1_pat	6220000	6240000	0.03239282860837017	0.31335684729700997	0.7957540692284382	0.8779184591593322
chr1_pat	6240000	6260000	0.03354764003374821	0.7087430477077974	0.6637746443021885	0.06659382834099377
chr1_pat	6260000	6280000	0.029725687544072163	0.4379061350944493	0.4991450897101666	0.2660939799462674
chr1_pat	6280000	6300000	0.029230817994646698	0.5897841801667429	0.6192866300060764	-0.3430841183961293
chr1_pat	6300000	6320000	0.03737944716122635	0.5389286565157025	0.9243065273897766	0.2775671701043014
chr1_pat	6320000	6340000	0.030413684148095664	0.724241215786833	0.5954166971427751	-0.01973558933253448
chr1_pat	6340000	6360000	0.0300340094008134	0.591913240490267	0.4572674971332093	0.002674747422796685
chr1_pat	6360000	6380000	0.027328348797848127	0.5149190943366818	0.9551429147840087	0.6215695621935813
chr1_pat	6380000	6400000	0.032821522827653604	0.570664420946695	0.6286798931653096	0.25734166024516686
chr1_pat	6400000	6420000	0.03316823153175153	0.8161366404073953	1.0318820921361866	0.3968001194835102
chr1_pat	6420000	6440000	0.029845987785546514	0.6245219006602015	0.35702961521939686	0.33348941569651513
chr1_pat	6440000	6460000	0.029042424607456235	0.4477425881167979	0.43978308643344877	-0.11118726957846653
chr1_pat	6460000	6480000	0.030620048745031533	0.7169818813324713	0.949958111608447	0.38285716147122645
chr1_pat	6480000	6500000	0.029997459520973373	0.4380903476140521	0.32737448637340305	0.8433119317343943
chr1_pat	6500000	6520000	0.033273847824774654	0.6248234817076556	0.706606441710905	0.5160608300884236
chr1_pat	6520000	6540000	0.02825310116311549	0.6869677646891243	0.6569616577715691	0.05059525273176318
chr1_pat	6540000	6560000	0.029652282789896643	0.5888186235226575	0.5235580245456652	0.17291122868944048
chr1_pat	6560000	6580000	0.025637236427075414	0.4720393359777009	0.35824886995398164	-0.0783320064525118
chr1_pat	6580000	6600000	0.030297286939479983	0.6062925128846655	0.6340821585322026	-0.3027197426749723
chr1_pat	6600000	6620000	0.02793753496784013	0.4167706551312107	0.4284922224880317	0.4551393086744427
chr1_pat	6620000	6640000	0.0312700734795415	0.5028644725993336	0.6979066197447982	0.40517545635965374
chr1_pat	6640000	6660000	0.03676178614980064	0.5134916776539115	0.4684304577976169	0.3397704469912977
chr1_pat	6660000	6680000	0.03321743687358548	0.4777538881159114	0.4341215474422429	0.17301062311785234
chr1_pat	6680000	6700000	0.0333710854549272	0.538035809953777	0.49571426397815943	0.3682812568945808
